content_id,title,url,subscribers,reviews,lectures,level,duration,main_topics
1016650,PHP CodeIgniter:CRUD concepts in MVC,https://www.udemy.com/codeignitercrud-concepts-in-mvc/,601,4,6,All Levels,0.5833333333333334,Web Development
1152012,Adobe Experience Manager CMS Basics,https://www.udemy.com/adobe-experience-manager-basics/,81,14,33,Beginner Level,1.0,Web Development
673196,Introduction to Frontend Web Development For  Beginners,https://www.udemy.com/programming-for-web-development-from-scratch/,1018,28,48,Beginner Level,4.5,Web Development
519952,PHP: Complete Login and Registration System with PHP & MYSQL,https://www.udemy.com/user-authentication-code-a-simple-login-system-with-php/,1448,173,48,All Levels,7.5,Web Development
846156,JavaScript Complete Guide to learning JavaScript,https://www.udemy.com/javascript-complete-guide-to-learning-javascript/,1296,22,72,Beginner Level,5.5,Web Development
599504,Advanced Scalable Python Web Development Using Flask,https://www.udemy.com/advanced-python-flask/,1299,56,71,Intermediate Level,14.0,Web Development
710486,jQuery for Absolute Beginners - Lite,https://www.udemy.com/jquery-for-absolute-beginners-lite/,1769,49,7,All Levels,0.5833333333333334,Web Development
766592,HTML Complete Course - Beginner to Expert,https://www.udemy.com/the-complete-html-developer-course/,20073,615,28,All Levels,1.5,Web Development
859446,Cross-Platform Development with ASP.NET Core 1.0 MVC,https://www.udemy.com/crossplatformaspnetcoremvc/,601,126,64,All Levels,5.5,Web Development
450068,Build a Photo Blog with Ruby on Rails,https://www.udemy.com/build-a-photo-blog-with-ruby-on-rails/,2281,32,21,Intermediate Level,1.5,Web Development
130064,Practical PHP: Master the Basics and Code Dynamic Websites,https://www.udemy.com/code-dynamic-websites/,83737,4598,45,All Levels,6.5,Web Development
382786,Sass Workflow,https://www.udemy.com/sass-workflow/,20890,945,21,Beginner Level,3.0,Web Development
94432,Learn PHP Fundamentals From Scratch,https://www.udemy.com/learn-php-fundamentals-from-scratch/,48650,1236,9,Beginner Level,2.0,Web Development
688872,XML For Absolute Beginners: Learn to create your own tags,https://www.udemy.com/xml-for-absolute-beginners-learn-to-create-your-own-tags/,1945,58,10,Beginner Level,1.0,Web Development
297390,Joomla: Create a Joomla Website This Weekend With NO CODING!,https://www.udemy.com/joomla-create-a-joomla-website-this-weekend-with-no-coding/,18496,386,30,Beginner Level,2.0,Web Development
495678,JavaScript for beginners - A Complete Guide,https://www.udemy.com/javascript-a-complete-guide/,1193,87,58,All Levels,10.5,Web Development
988982,Laravel Deployment - Launch your Laravel Application Online,https://www.udemy.com/laravel-deployment/,4905,101,13,Intermediate Level,1.0,Web Development
722754,WordPress Development Crash Course: From Zero To Hero,https://www.udemy.com/wordpress-development-crash-course/,1699,8,22,All Levels,2.0,Web Development
563668,Learn how to create a WordPress theme using Pinegrow,https://www.udemy.com/learn-how-to-create-a-wordpress-theme-using-pinegrow/,11812,152,19,Intermediate Level,2.0,Web Development
661878,Learn to Build Web Apps using Laravel Framework,https://www.udemy.com/learn-to-build-web-apps-using-laravel-framework/,746,93,39,All Levels,6.5,Web Development
1160196,Flexbox: The complete guide,https://www.udemy.com/flexbox-the-complete-guide/,189,7,16,All Levels,1.0,Web Development
335280,How to Safely Copy and Move Your WordPress Website,https://www.udemy.com/how-to-safely-copy-and-move-your-wordpress-website/,1419,38,20,Intermediate Level,1.5,Web Development
957362,AngularJs :basics for beginners,https://www.udemy.com/angularjs-basics-for-beginners/,1237,16,14,All Levels,1.0,Web Development
688874,JSON For Beginners: A Very Basic Introduction,https://www.udemy.com/json-for-beginners-a-very-basic-introduction/,1703,27,8,Beginner Level,1.0,Web Development
343816,Learn SASS and improve your CSS,https://www.udemy.com/write-clean-css-using-sass/,1849,29,24,All Levels,3.0,Web Development
1127988,Angular Tutorial For Beginners,https://www.udemy.com/angular-tutorial-for-beginners/,5397,112,36,Beginner Level,2.5,Web Development
1079624,HTML and CSS for Absolute Beginners,https://www.udemy.com/html-and-css-for-absolute-beginners-with-examples/,4410,52,26,All Levels,3.0,Web Development
746790,"JavaScript, jQuery and Ajax",https://www.udemy.com/ajax-calls-the-simplest-way/,1554,30,60,All Levels,4.0,Web Development
1106646,Laravel Blog Development Starter,https://www.udemy.com/laravel-blog-development/,4499,138,20,All Levels,2.0,Web Development
647564,React: Learn ReactJS Fundamentals for Front-End Developers,https://www.udemy.com/react-fundamentals-frontend-developers/,1993,55,26,All Levels,4.0,Web Development
963378,JavaScript For Absolute Beginners - Level Two,https://www.udemy.com/javascript-for-absolute-beginners-level-two/,424,85,9,Intermediate Level,1.0,Web Development
1239022,How To Create A Real Estate Website With Wordpress 2017,https://www.udemy.com/how-to-create-a-real-estate-website-with-wordpress-2017/,3782,32,11,Beginner Level,1.5,Web Development
650222,The Complete HTML5 and CSS3 Course - with 8 Websites Design,https://www.udemy.com/build-responsive-websites-with-html5-and-css3-from-scratch/,1551,42,78,All Levels,7.5,Web Development
565384,Introduction to Modern Programming with PHP,https://www.udemy.com/introduction-to-modern-programming-with-php/,954,183,123,Beginner Level,16.0,Web Development
784544,HTML Introduction Course: Learn HTML in 2 hours!!!,https://www.udemy.com/html-introduction-course-learn-html-in-2-hours/,7304,368,28,All Levels,2.0,Web Development
340844,Learn HTML & CSS: How To Start Your Web Development Career,https://www.udemy.com/how-i-landed-a-web-development-job-earned-5k-freelancing/,15462,689,60,Beginner Level,4.5,Web Development
1227322,React vs Angular vs Vue.js by Example,https://www.udemy.com/react-vs-angular-vs-vuejs-by-example/,6958,132,30,Beginner Level,3.5,Web Development
792703,Create WordPress Plugins,https://www.udemy.com/create-wordpress-plugins/,964,19,21,All Levels,2.5,Web Development
1246622,Build and Deploy a LAMP server on AWS,https://www.udemy.com/build-and-deploy-a-lamp-server-on-aws/,3571,18,8,Beginner Level,1.0,Web Development
679158,Build your own Beautiful Blog in WordPress + SEO,https://www.udemy.com/learn-to-create-an-amazing-wordpress-blog-start-to-finish/,2421,6,28,All Levels,3.0,Web Development
808622,AngularJS Authentication: Secure Your App with Auth0,https://www.udemy.com/angularjs-authentication-with-auth0/,21689,1080,13,All Levels,1.0,Web Development
1248974,Learn Bootstrap 4 by Example,https://www.udemy.com/learn-bootstrap-4-by-example/,5542,54,9,All Levels,1.0,Web Development
1090870,Complete WooCommerce Plugin Tutorial For Wordpress 2017,https://www.udemy.com/complete-woocommerce-plugin-tutorial-for-wordpress-2017/,7922,183,16,Beginner Level,1.5,Web Development
1041426,How To Build And Make A Wordpress Website From Scratch 2017,https://www.udemy.com/how-to-build-and-make-a-wordpress-website-from-scratch-2017/,7055,166,24,All Levels,2.0,Web Development
909244,Docker for Developers - Newest Version 1.12 with Swarm Mode,https://www.udemy.com/docker-for-developers/,767,104,81,Beginner Level,5.5,Web Development
1102962,Angular Material - Quickstart,https://www.udemy.com/styling-angular-applications-with-angular-material/,3766,135,14,Beginner Level,0.7,Web Development
405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,https://www.udemy.com/html-and-css-for-beginners-crash-course-learn-fast-easy/,70773,5660,50,All Levels,6.0,Web Development
186096,"Core: A Web App Reference Guide for Django, Python, and More",https://www.udemy.com/coding-for-entrepreneurs-core/,2497,98,154,All Levels,26.0,Web Development
832478,"JSON with Java APIs, jQuery and JSON REST Web Services",https://www.udemy.com/learn-json-with-java-apis-jquery-and-rest/,799,87,41,Beginner Level,6.0,Web Development
708578,Bootstrap 4 Quick Start: Code Modern Responsive Websites,https://www.udemy.com/bootstrap-4/,41478,2104,13,All Levels,3.0,Web Development
667992,Learn Symfony 3 framework by practical examples,https://www.udemy.com/learn-symfony-3-framework-by-practical-examples/,867,177,48,All Levels,4.0,Web Development
1050632,"Complete Web Development with HTML, CSS and Javascript",https://www.udemy.com/complete-web-development-with-html-css-and-javascript/,2097,16,10,Intermediate Level,2.0,Web Development
380178,Web Hosting Introduction: How to Publish Your Website Online,https://www.udemy.com/web-hosting-introduction/,5533,137,11,Beginner Level,1.0,Web Development
924216,Django For Beginners,https://www.udemy.com/django-for-beginners/,534,16,51,Beginner Level,4.0,Web Development
1038538,Introduction to QGIS Python Programming,https://www.udemy.com/introduction-to-qgis-python-programming/,197,26,28,Beginner Level,3.5,Web Development
421018,Learning Object-Oriented JavaScript,https://www.udemy.com/learning-object-oriented-javascript/,533,54,23,Intermediate Level,3.0,Web Development
768612,Bootstrap Tutorial for Beginners,https://www.udemy.com/bootstrap-tutorial-for-beginners/,1036,27,20,Beginner Level,2.0,Web Development
764076,Learn Bootstrap3 With Multi Purposes Single Page Layout,https://www.udemy.com/single-page-layout-with-bootstrap/,4503,146,122,All Levels,21.0,Web Development
59535,HTML for Beginners,https://www.udemy.com/hmtl5-training/,8592,336,35,Beginner Level,2.5,Web Development
1063430,How to Build WordPress Themes: A Web Designer's Guide,https://www.udemy.com/how-to-build-wordpress-themes/,183,30,47,Intermediate Level,5.5,Web Development
967424,XML DTD :basics for beginners,https://www.udemy.com/xml-dtd-basics-for-beginners/,903,3,7,All Levels,0.55,Web Development
520302,Learn to make an HTML 5 website with a video background,https://www.udemy.com/learn-to-make-an-html-5-website-with-a-video-background/,1236,18,14,All Levels,0.5,Web Development
774648,Learn Authentication With ASP.NET Identity Security 2017,https://www.udemy.com/learn-authentication-with-aspnet-identity-security-2016/,305,45,13,All Levels,2.0,Web Development
1116366,HTML and CSS Foundations,https://www.udemy.com/html-and-css-foundations/,1544,15,29,Beginner Level,1.0,Web Development
523312,Python Web Programming,https://www.udemy.com/python-web-programming/,1020,46,60,Beginner Level,6.0,Web Development
884988,Build a Complete Registration and Login System using PHP MVC,https://www.udemy.com/php-mvc-login/,325,50,106,All Levels,5.0,Web Development
1211366,ES6 / EcmaScript 6 for beginners an introduction,https://www.udemy.com/es6-ecmascript-6-for-beginners/,3227,19,21,Intermediate Level,2.0,Web Development
904890,React for visual learners,https://www.udemy.com/react-for-visual-learners/,659,64,26,All Levels,3.5,Web Development
255878,Learn to Create Advance Responsive Websites With Bootstrap,https://www.udemy.com/responsive-website-with-bootstrap/,2528,15,30,All Levels,2.0,Web Development
1052518,Master the Art of Web Design with HTML & CSS,https://www.udemy.com/html-css-beginners/,550,15,59,All Levels,3.0,Web Development
824412,Sell Courses On Your Own Website - No Coding Required!,https://www.udemy.com/sell-courses-on-your-own-website-no-coding-required/,1032,9,21,All Levels,1.0,Web Development
425086,Implementing a Data Warehouse with SQL Server 2012 ,https://www.udemy.com/implementing-a-data-warehouse-with-sql-server-2012/,1142,148,90,All Levels,5.0,Web Development
420982,Learning 200 jQuery Functions with 800 Examples,https://www.udemy.com/jquery-foundation/,1766,38,118,All Levels,18.5,Web Development
552594,Create Complete Web Applications easily with APEX 5,https://www.udemy.com/create-web-apps-with-apex-5/,912,128,81,Intermediate Level,7.0,Web Development
477250,"Learn Gulp, The Streaming Build System",https://www.udemy.com/gulp-101/,1305,38,16,All Levels,1.5,Web Development
1075570,Perfect React JS Course - Understand Relevant Details,https://www.udemy.com/perfect-react-js-course/,653,20,25,Beginner Level,1.0,Web Development
92194,Create a classified website in 2 hours - guaranteed,https://www.udemy.com/create-a-classified-website-in-2-hours-guaranteed/,3411,84,22,All Levels,1.0,Web Development
699618,Learn HTML And CSS From Scratch,https://www.udemy.com/html-and-css-from-scratch/,11533,240,18,Beginner Level,2.0,Web Development
467426,Become a Certified Web Developer - Beginner to Expert,https://www.udemy.com/jquery101/,3397,12,85,All Levels,8.0,Web Development
1166070,Complete Bootstrap 4 course - build 3 projects,https://www.udemy.com/bootstrap-4-tutorials/,7865,241,36,All Levels,5.0,Web Development
1005610,Up and Running with Phalcon,https://www.udemy.com/up-and-running-with-phalcon-php/,715,12,12,All Levels,1.5,Web Development
922750,HTML : HTML Awesomeness,https://www.udemy.com/html-awesomeness/,988,23,27,Beginner Level,0.6333333333333333,Web Development
1201054,Build CRUD Application - PHP & Mysql,https://www.udemy.com/build-crud-application-php-mysql/,4405,71,12,Beginner Level,1.5,Web Development
177912,All You Need To Know About AngularJS - Training On AngularJS,https://www.udemy.com/angularjs/,1936,88,53,All Levels,5.0,Web Development
596192,PSD To a Creative Landing Page Using Twitter Bootstrap 3,https://www.udemy.com/psd-to-responsive-html5-css3-with-bootstrap-3/,11666,546,20,Beginner Level,4.0,Web Development
1031780,Ready for Production with Spring Boot Actuator,https://www.udemy.com/ready-for-production-with-spring-boot-actuator/,361,26,49,Intermediate Level,2.5,Web Development
511934,AngularJS For Beginners,https://www.udemy.com/angularjs-for-beginners-udemy/,30531,1948,53,All Levels,3.0,Web Development
1194232,Learning Path: Akka: Building Applications and Microservices,https://www.udemy.com/learning-path-akka-building-applications-and-microservices/,88,8,55,Intermediate Level,4.5,Web Development
1131732,Set up a localhost Web Server for Faster Website Development,https://www.udemy.com/localhost-web-server/,55,13,31,All Levels,1.5,Web Development
693726,Mastering Meteor: Reactive Full Stack JavaScript,https://www.udemy.com/mastering-meteor-reactive-full-stack-javascript/,494,46,37,Expert Level,3.0,Web Development
365426,Build A Professional Wordpress Website In An Hour,https://www.udemy.com/build-a-professional-wordpress-website-in-an-hour/,1294,11,15,All Levels,1.0,Web Development
260444,Build a file hosting/sharing site in less than 2 hours ,https://www.udemy.com/build-a-file-hosting-site-in-less-than-2-hours/,976,29,13,All Levels,1.5,Web Development
12975,Introduction to Java Programming for Online Learners,https://www.udemy.com/learning-to-program-in-java-a-supplement-for-online-academic-learners/,1586,87,124,Beginner Level,22.0,Web Development
499904,Create full featured Landing Page in Ruby on Rails in 3 hour,https://www.udemy.com/rails-1-landing-page/,1550,15,23,All Levels,3.0,Web Development
733694,How to create a  video blog with WordPress,https://www.udemy.com/how-to-create-a-blog-with-wordpress-video-blog/,1209,8,62,All Levels,4.5,Web Development
818958,PHP For WordPress Development,https://www.udemy.com/php-for-wordpress-development/,850,12,16,Beginner Level,1.0,Web Development
374590,Create a Professional Website Without Programming/Coding,https://www.udemy.com/create-professional-websites/,5421,93,20,All Levels,1.5,Web Development
982328,How to Build an Autocomplete System Like Google,https://www.udemy.com/how-to-build-an-autocomplete-system-using-javascript-and-php/,255,5,9,All Levels,1.0,Web Development
511942,Master EmberJS : Learn Ember JS From Scratch,https://www.udemy.com/master-emberjs/,707,59,103,All Levels,6.5,Web Development
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,https://www.udemy.com/how-to-make-a-modern-wordpress-blog-2017-create-your-blog/,6856,137,19,Beginner Level,2.0,Web Development
740762,Learn Top Ten PHP FrameWorks By Building Projects,https://www.udemy.com/learn-top-ten-php-frameworks-by-building-projects/,1007,96,87,All Levels,17.5,Web Development
646056,How to Make a Video Blog Website From Scratch w/ Wordpress ,https://www.udemy.com/how-to-make-a-video-blog-website/,12952,163,22,All Levels,1.0,Web Development
545524,Build Websites And Apps By Outsourcing,https://www.udemy.com/outsourcing-development-work/,2299,11,22,All Levels,2.0,Web Development
1270222,Learning Path: Web Applications with Spring and Angular,https://www.udemy.com/learning-path-web-applications-with-spring-and-angular/,19,2,33,Expert Level,4.0,Web Development
340362,Learn Ruby on Rails By Building Projects,https://www.udemy.com/learn-ruby-on-rails-building-projects/,1736,79,47,All Levels,13.0,Web Development
782194,Canvas image Creator HTML5 JavaScript project from Scratch,https://www.udemy.com/canvas-image-maker-html5-javascript-project-from-scratch/,2195,10,35,Intermediate Level,3.5,Web Development
707962,Javascript Essentials,https://www.udemy.com/javascript-essentials/,47062,5590,41,Beginner Level,8.5,Web Development
1178394,Devtools 2017: The Basics of Chrome Developer Tools,https://www.udemy.com/devtools-2017-the-basics-of-chrome-developer-tools/,4569,108,18,Beginner Level,1.0,Web Development
1084894,Chrome Extensions : Develop 5 chrome extensions from scratch,https://www.udemy.com/chrome-extension-dev/,3655,85,44,Beginner Level,2.0,Web Development
364616,Learn how to quickly build websites using Wordpress,https://www.udemy.com/learn-how-to-quickly-build-websites-using-wordpress/,15715,406,28,All Levels,3.5,Web Development
990532,Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,https://www.udemy.com/advance-unix-commands/,578,40,84,Expert Level,5.5,Web Development
933110,Develop a Professional OnePage WordPress site With No Coding,https://www.udemy.com/develop-a-professional-onepage-wordpress-site-with-no-coding/,1747,13,13,Beginner Level,1.5,Web Development
1158836,PHP Specialist (2017 Edition),https://www.udemy.com/php-specialist-2017/,197,11,53,Beginner Level,3.5,Web Development
70640,Python Programming: Create an Digital Marketplace in Django,https://www.udemy.com/coding-for-entrepreneurs-marketplace-daily-deals/,4198,145,161,All Levels,26.0,Web Development
1176460,Create Ajax Chat App with PHP & Mysql,https://www.udemy.com/create-ajax-chat-app-with-php-mysql/,540,11,19,Beginner Level,1.0,Web Development
736250,Mastering Thymeleaf with Spring,https://www.udemy.com/mastering-thymeleaf-with-spring/,942,161,64,All Levels,4.5,Web Development
617886,Learn Rails Programming in Less than 2 Hours,https://www.udemy.com/learn-rails-programming-in-less-than-2-hours/,2470,24,19,All Levels,2.5,Web Development
934570,Wordpress Backup & Restore,https://www.udemy.com/wordpress-backup-restore/,478,37,18,All Levels,1.5,Web Development
760306,Learn JavaScript Dynamic Interactive Projects for Beginners,https://www.udemy.com/learn-javascript-dynamic-interactive-projects-for-beginners/,2558,12,36,Beginner Level,3.0,Web Development
780058,Build Modern Websites Super Fast,https://www.udemy.com/build-modern-websites-in-1-hour/,2178,22,19,All Levels,1.5,Web Development
828042,SAP - Learn SAPUI5 Professional Development,https://www.udemy.com/learn-sapui5/,860,201,56,All Levels,7.0,Web Development
473338,Wordpress Security,https://www.udemy.com/easy-wordpress-security/,2888,26,24,All Levels,2.5,Web Development
14571,Learn HTML5 At Your Own Pace. Ideal for Beginners,https://www.udemy.com/learning-html5/,3026,60,67,All Levels,7.0,Web Development
713098,Build an Amazon clone: Nodejs + MongoDB + Stripe Payment,https://www.udemy.com/build-an-amazon-clone-nodejs-stripe-elasticsearch/,2164,290,70,All Levels,8.5,Web Development
701570,Build Real World Websites from Scratch using HTML5 and CSS3,https://www.udemy.com/web-development-html5-css3/,10874,114,59,Beginner Level,7.5,Web Development
1198704,How to become an App Developer,https://www.udemy.com/how-to-become-an-app-developer/,1935,17,10,Beginner Level,1.0,Web Development
807874,"Modern JavaScript: Building Real-World, Real-Time Apps",https://www.udemy.com/real-world-real-time-modern-javascript/,1871,154,60,Intermediate Level,13.5,Web Development
607056,JavaScript Introduction to Object Oriented JavaScript,https://www.udemy.com/javascript-introduction-to-object-oriented-javascript/,7789,59,23,Beginner Level,1.5,Web Development
587902,Core HTML How to get online quickly HTML to HTML5 ,https://www.udemy.com/web-development-introduction-html-html5-course/,10394,33,34,Beginner Level,3.5,Web Development
963412,Building Websites JavaScript and the DOM,https://www.udemy.com/building-websites-learn-javascript-and-the-dom/,17759,64,37,Beginner Level,3.0,Web Development
552198,Complete Login and Registration System in PHP and MYSQL,https://www.udemy.com/login-and-registration-system-in-php-and-mysql-step-by-step/,4714,149,28,All Levels,4.0,Web Development
916902,The Complete E-Commerce Web Developer Course 5.0,https://www.udemy.com/e-commerce-web-developer-course/,3209,58,96,All Levels,12.5,Web Development
778112,HTML5 canvas Bootcamp for beginners 25 easy steps,https://www.udemy.com/html5-canvas-course-for-beginners/,14118,30,27,Beginner Level,2.0,Web Development
26845,Advanced HTML5 Tutorial for Web Developers,https://www.udemy.com/advanced-html5-for-web-developers/,11847,57,57,All Levels,7.5,Web Development
460056,Learn the Basics of Programming for Marketers,https://www.udemy.com/basic-programming-for-marketers/,11339,43,26,Beginner Level,3.5,Web Development
641732,Css For Beginners,https://www.udemy.com/css-made-simple-for-beginners-learn-to-style-a-website-page/,1156,13,28,Beginner Level,2.5,Web Development
417914,GRUNT js: Automate web development tasks and save your time,https://www.udemy.com/gruntjs-automate-web-development-tasks-and-save-your-time/,1534,33,18,All Levels,1.5,Web Development
707682,Mastering Web and Mobile Debugging Using Chrome Dev Tools,https://www.udemy.com/mastering-web-and-mobile-debugging-using-chrome-dev-tools/,1102,12,21,All Levels,2.0,Web Development
913966,HTML : Beginner Guide to HTML writing,https://www.udemy.com/html-beginner-guide/,783,20,13,Beginner Level,0.6166666666666667,Web Development
684794,Build Web Apps Using EmberJS: The Complete Course,https://www.udemy.com/build-web-apps-using-emberjs-the-complete-course/,627,126,31,All Levels,4.5,Web Development
326326,SharePoint 2013 Development using C# - Part I,https://www.udemy.com/sharepoint2013development/,891,101,119,All Levels,8.5,Web Development
436496,SAP Crystal Reports with ASP.Net (Step by step),https://www.udemy.com/sap-crystalreports-for-beginners/,7484,304,5,Beginner Level,1.0,Web Development
525114,Building Responsive Data Visualizations with D3 JS,https://www.udemy.com/building-responsive-data-visualizations-with-d3js/,876,59,28,All Levels,2.0,Web Development
709460,Learn Rails Programming in Less than 30 Minute - Lite,https://www.udemy.com/learn-rails-programming-in-less-than-30-minute-lite/,1235,25,7,All Levels,0.6333333333333333,Web Development
413618,SASS - Beginner Crash Course,https://www.udemy.com/sass-beginner-crash-course/,1143,34,13,Beginner Level,1.0,Web Development
821788,Angular 2 Fundamentals for Web Developers,https://www.udemy.com/angular-2-fundamentals-for-web-developers/,450,61,41,All Levels,6.0,Web Development
392836,Easily Learn Web Development With Drop & Drag: OptimizePress,https://www.udemy.com/optimizepress/,1442,9,25,Beginner Level,2.0,Web Development
1115126,XML XSLT - Crash Course for Beginners,https://www.udemy.com/xml-xslt-crash-course-for-beginners/,426,4,9,All Levels,1.0,Web Development
348920,Create Your Own Successful Online School To Sell Courses,https://www.udemy.com/create-an-online-school-website-with-joomla/,2814,14,39,Beginner Level,2.0,Web Development
1114060,Flask Tutorial Step by Step,https://www.udemy.com/python-flask-tutorial-step-by-step/,4645,171,19,Intermediate Level,2.0,Web Development
778084,Ruby on Rails a Beginners Guide ,https://www.udemy.com/ruby-on-rails-a-beginners-guide-free/,13130,346,88,Beginner Level,6.5,Web Development
1176686,Mastering Basic CSS Selectors.,https://www.udemy.com/mastering-basic-css-selectors/,3933,23,14,Beginner Level,3.0,Web Development
744618,Create a Website Similar to Facebook from Scratch!,https://www.udemy.com/clone-facebook/,2197,9,12,All Levels,1.5,Web Development
473622,Comprehensive TypeScript,https://www.udemy.com/typescript101/,1318,78,51,All Levels,4.5,Web Development
470412,"Essential HTML, CSS & HTML5 Training",https://www.udemy.com/essential-html-css-html5-training/,1553,35,43,Beginner Level,5.5,Web Development
758208,HTML 5 and CSS 3 - tricks and workarounds,https://www.udemy.com/html5-css3-tricks-and-workarounds/,2007,10,113,All Levels,5.5,Web Development
505780,"How to Register a Domain, Set Up Hosting, and Edit Web Pages",https://www.udemy.com/register-domain-setup-hosting-create-web-page/,1540,19,39,Beginner Level,3.0,Web Development
568524,WordPress Plugins Treasure Chest,https://www.udemy.com/best-wordpress-plugins-treasure-chest/,1655,10,44,Intermediate Level,3.0,Web Development
890810,Practical Understanding of PHP and MySQL,https://www.udemy.com/practical-understanding-of-php-and-myqsl-demo/,12201,217,24,Beginner Level,5.5,Web Development
332252,"AngularJS for Beginners, Single-Page Applications Made Easy",https://www.udemy.com/angularjs-tutorial/,1284,46,30,All Levels,1.5,Web Development
431576,Building a Social Network in PHP & MySQL From Scratch,https://www.udemy.com/social-network-in-php-mysql/,869,125,78,All Levels,14.0,Web Development
1115128,XML DOM - Crash Course for Beginners,https://www.udemy.com/xml-dom-crash-course-for-beginners/,396,6,8,All Levels,0.5666666666666667,Web Development
716310,Create a Powerful Website with the Cool Bootstrap Framework,https://www.udemy.com/e107-tutorial-for-beginner-build-bootstrap-website/,7142,41,25,All Levels,4.0,Web Development
467186,HTML5 and CSS3 -Start building beautiful websites,https://www.udemy.com/html5-and-css3-crash-course/,1414,14,22,All Levels,2.5,Web Development
212376,Getting Started as a Web Developer,https://www.udemy.com/refactoru-getting-started-as-a-web-developer/,9833,241,15,Beginner Level,1.0,Web Development
496006,Learn Laravel: Create Your Web App Step-By-Step,https://www.udemy.com/laravel-5-course-learn-php-laravel/,604,47,35,All Levels,4.0,Web Development
756050,Professional Web Scraping with Java,https://www.udemy.com/learn-web-scraping-with-java-in-just-1-hour/,685,37,14,Intermediate Level,1.0,Web Development
592594,3D Programming with WebGL and Babylon.js for Beginners,https://www.udemy.com/webgl-tutorial/,549,49,18,Intermediate Level,2.0,Web Development
520308,Learn to make a colorful one page website,https://www.udemy.com/learn-to-make-a-colorful-one-page-website/,1220,16,16,All Levels,0.5666666666666667,Web Development
494510,WordPress Plugin Tutorial,https://www.udemy.com/wordpress-plugin-tutorial/,1588,8,15,Beginner Level,0.5666666666666667,Web Development
212624,Introduction to HTML,https://www.udemy.com/refactoru-intro-html/,8371,212,18,Beginner Level,1.5,Web Development
1259422,Learn JavaScript From Scratch:Become Top Rated Web Developer,https://www.udemy.com/learnjsandbecometopratedwebdeveloper/,2570,17,87,All Levels,5.0,Web Development
326244,"Installing Wordpress 4 - Installation, Registrars & Hosting",https://www.udemy.com/installing-wordpress-domain-registrars-and-web-hosting/,6117,188,28,Beginner Level,2.5,Web Development
573716,Learn PHP Programming for Absolute Beginners,https://www.udemy.com/learn-php-programming-for-absolute-beginners/,5368,78,20,All Levels,2.0,Web Development
1172166,WordPress for Beginners 2017 + Google AdSense Implementation,https://www.udemy.com/wordpress-tutorial-for-beginners-and-google-adsense-implementation/,2225,14,64,All Levels,6.5,Web Development
1021834,JavaScript for beginners in 1 hour,https://www.udemy.com/learn-javascript-in-1-hour-and-create-a-game-in-javascript/,2086,56,22,Beginner Level,1.0,Web Development
1210098,HTML5 and CSS for Beginner To Expert,https://www.udemy.com/html5-and-css-for-beginner-to-expert/,1732,15,48,All Levels,4.5,Web Development
288466,Become a Kick-Ass Web Developer: From Newbie to Pro,https://www.udemy.com/become-a-web-developer/,6751,44,353,All Levels,48.5,Web Development
581256,Django Tutorial: Build Your First App Fast & Free! ,https://www.udemy.com/create-your-first-django-website-fast-free/,5228,180,27,Beginner Level,2.5,Web Development
1189508,Create a social network using PHP Mysqli HTML Css and JQuery,https://www.udemy.com/create-a-social-network-using-php-mysqli-html-css-and-jquery/,1477,17,27,Intermediate Level,6.0,Web Development
863976,PHP - Send and Receive Mobile Text Messages (SMS),https://www.udemy.com/php-send-and-receive-mobile-text-messages-sms/,1626,81,18,All Levels,1.5,Web Development
681514,Complete PHP Course with OOP Start to Finish!,https://www.udemy.com/complete-object-oriented-programming-in-php-start-to-finish/,4529,54,29,All Levels,2.0,Web Development
864482,Coding Made Easy: HTML & CSS For Beginners,https://www.udemy.com/coding-made-easy-html-css-for-beginners/,3254,92,16,Beginner Level,1.5,Web Development
339086,WordPress Security - The Ultimate Security Guide,https://www.udemy.com/wordpress-the-ultimate-security-guide/,2267,17,29,All Levels,1.5,Web Development
639654,How to Make a Single Page Website for Freelancers & Agencies,https://www.udemy.com/how-to-make-a-portfolio-website-for-freelancers-agencies/,17463,283,30,All Levels,1.5,Web Development
60792,Learn to Use jQuery UI Widgets,https://www.udemy.com/learn-to-use-jquery-ui-widgets/,23669,521,9,Beginner Level,1.0,Web Development
1054814,Learn to Create Responsive Layouts in 30 Minutes,https://www.udemy.com/learn-to-create-responsive-layouts-in-30-minutes/,5301,174,6,Beginner Level,0.5,Web Development
948204,Web Building Starter Pack. Html Css and JQuery Animations,https://www.udemy.com/web-building-starter-pack-html-css-and-jquery-animations/,1033,16,42,All Levels,7.5,Web Development
1191946,Getting Started with Angular 2+,https://www.udemy.com/getting-started-with-angular-2/,6909,401,14,Beginner Level,2.0,Web Development
82412,Intro to PHP Web Application Development with Symfony,https://www.udemy.com/symfony-development/,4040,72,20,Beginner Level,1.5,Web Development
986742,Learn OAuth 2.0 - Theory and Hands On,https://www.udemy.com/learn-oauth-20-theory-and-hands-on/,546,69,21,All Levels,3.0,Web Development
18448,Learning CSS3 - A Comprehensive Tutorial For Web Developers,https://www.udemy.com/learning-css3/,2459,107,101,All Levels,8.0,Web Development
